CAD_CODE,CATEGORY,Category_Desc,PRIORITY,Priority_Desc,DESCR,AC_BEGIN_DATE,AC_END_DATE,CARD_NAME
22D6Y,5,RSALARM,4,DELTA,MUDSLIDE/AVALANCE-BOTH BELOW GROUND&MLTPL VICTIMS,2012-04-20,2099-12-31,NON-VEHICLE ENTRAPMENTS
23B0,3,MEDICAL,2,BRAVO,OVERRIDE,2016-09-12,2099-12-31,OVERDOSE/POISONING
23B0A,3,MEDICAL,2,BRAVO,OVERRIDE - ACCIDENTAL,2016-09-12,2099-12-31,OVERDOSE/POISONING
23B0I,3,MEDICAL,2,BRAVO,OVERRIDE - INTENTIONAL,2016-09-12,2099-12-31,OVERDOSE/POISONING
23B0V,3,MEDICAL,2,BRAVO,OVERRIDE - VIOLENT OR COMBATIVE,2016-09-12,2099-12-31,OVERDOSE/POISONING
23B0W,3,MEDICAL,2,BRAVO,OVERRIDE - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23B1,3,MEDICAL,2,BRAVO,OVERDOSE,2010-01-01,2099-12-31,OVERDOSE/POISONING
23B1A,3,MEDICAL,2,BRAVO,OVERDOSE(W/O PRIORITY SYMPTOMS)-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23B1I,3,MEDICAL,2,BRAVO,OVERDOSE(W/O PRIORITY SYMPTOMS)-INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23B1V,3,MEDICAL,2,BRAVO,OVERDOSE(W/O PRIORITY SYMPTOMS)-VIOLENT /COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23B1W,3,MEDICAL,2,BRAVO,OVERDOSE (WITHOUT PRIORITY SYMPTOMS) - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C0,3,MEDICAL,3,CHARLIE,OVERRIDE,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C0A,3,MEDICAL,3,CHARLIE,OVERRIDE - ACCIDENTAL,2016-09-09,2099-12-31,OVERDOSE/POISONING
23C0I,3,MEDICAL,3,CHARLIE,OVERRIDE - INTENTIONAL,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C0V,3,MEDICAL,3,CHARLIE,OVERRIDE - VIOLENT OR COMBATIVE,2016-09-09,2099-12-31,OVERDOSE/POISONING
23C0W,3,MEDICAL,3,CHARLIE,OVERRIDE - WEAPONS,2016-09-09,2099-12-31,OVERDOSE/POISONING
23C1,3,MEDICAL,3,CHARLIE,NOT ALERT,2010-01-01,2099-12-31,OVERDOSE/POISONING
23C1A,3,MEDICAL,3,CHARLIE,NOT ALERT- ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C1I,3,MEDICAL,3,CHARLIE,NOT ALERT- INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C1V,3,MEDICAL,3,CHARLIE,NOT ALERT- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C1W,3,MEDICAL,3,CHARLIE,NOT ALERT - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C2,3,MEDICAL,3,CHARLIE,ABNORMAL BREATHING,2010-01-01,2099-12-31,OVERDOSE/POISONING
23C2A,3,MEDICAL,3,CHARLIE,ABNORMAL BREATHING- ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C2I,3,MEDICAL,3,CHARLIE,ABNORMAL BREATHING- INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C2V,3,MEDICAL,3,CHARLIE,ABNORMAL BREATHING- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C2W,3,MEDICAL,3,CHARLIE,ABNORMAL BREATHING - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C3,3,MEDICAL,3,CHARLIE,ANTIDEPPRESANTS (TRICYCLIC),2010-01-01,2099-12-31,OVERDOSE/POISONING
23C3A,3,MEDICAL,3,CHARLIE,ANTIDEPRESSANTS (TRICYCLIC)-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C3I,3,MEDICAL,3,CHARLIE,ANTIDEPRESSANTS (TRICYCLIC)- INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C3V,3,MEDICAL,3,CHARLIE,ANTIDEPRESSANTS (TRICYCLIC)- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C3W,3,MEDICAL,3,CHARLIE,ANTIDEPRESSANTS (TRICYCLIC) - WEAPONS,2016-09-09,2099-12-31,OVERDOSE/POISONING
23C4,3,MEDICAL,3,CHARLIE,"COCAINE, METHAMPHETAMINE (OR DERIVATIVE)",2010-01-01,2099-12-31,OVERDOSE/POISONING
23C4A,3,MEDICAL,3,CHARLIE,COCAINE/METHAMPHETAMINE(OR DERIVATIVE)-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C4I,3,MEDICAL,3,CHARLIE,COCAINE/METHAMPHETAMINE(OR DERIVATIVE)-INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C4V,3,MEDICAL,3,CHARLIE,COCAINE/METHAMP.(OR DERIVATIVE)-VIOLENT/COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C4W,3,MEDICAL,3,CHARLIE,"COCAINE, METHAMPHETAMINE (OR DERIVATIVE) - WEAPONS",2016-09-12,2099-12-31,OVERDOSE/POISONING
23C5,3,MEDICAL,3,CHARLIE,NARCOTICS HEROIN/MORPHINE/METHADONE/OXYCONTIN/ECT.,2010-01-01,2099-12-31,OVERDOSE/POISONING
23C5A,3,MEDICAL,3,CHARLIE,"NARCOTICS (OPIATES, HERION, METH,) - ACCIDENTIAL",2012-03-30,2099-12-31,OVERDOSE/POISONING
23C5I,3,MEDICAL,3,CHARLIE,"NARCOTICS (OPIATES, HEROIN, ECT.) - INTENTIONAL",2012-03-30,2099-12-31,OVERDOSE/POISONING
23C5V,3,MEDICAL,3,CHARLIE,"NARCOTICS (OPIATES, HERION, ECT.) VIOLENT\COMBATIV",2012-03-30,2099-12-31,OVERDOSE/POISONING
23C5W,3,MEDICAL,3,CHARLIE,"NARCOTICS (OPIATES, HERION, ECT.) - WEAPONS",2016-09-12,2099-12-31,OVERDOSE/POISONING
23C6,3,MEDICAL,3,CHARLIE,ACID OR ALKALI (LYE),2010-01-01,2099-12-31,OVERDOSE/POISONING
23C6A,3,MEDICAL,3,CHARLIE,ACID OR ALKALI (LYE)- ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C6I,3,MEDICAL,3,CHARLIE,ACID OR ALKALI (LYE)- INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C6V,3,MEDICAL,3,CHARLIE,ACID OR ALKALI (LYE)- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C6W,3,MEDICAL,3,CHARLIE,ACID OR ALKALI (LYE) - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23C7,3,MEDICAL,3,CHARLIE,UNKNOWN STATUS\OTHER CODES NOT APPLICABLE.,2010-01-01,2099-12-31,OVERDOSE/POISONING
23C7A,3,MEDICAL,3,CHARLIE,UNKNOWN STATUS/OTHER CODES NOT APPLY-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C7I,3,MEDICAL,3,CHARLIE,UNKNOWN STATUS/OTHER CODES NOT APPLY-INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C7V,3,MEDICAL,3,CHARLIE,UNKNOWN STATUS/OTHER CODES NOT APPLY-VIOLENT/COMBA,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C7W,3,MEDICAL,3,CHARLIE,UNKNOWN STATUS/OTHER CODES NOT APPLICABLE - WEAPON,2016-09-09,2099-12-31,OVERDOSE/POISONING
23C8,3,MEDICAL,3,CHARLIE,POISON CONTROL REQUEST FOR RESPONSE,2010-01-01,2099-12-31,OVERDOSE/POISONING
23C8A,3,MEDICAL,3,CHARLIE,POINSON CONTROL REQUEST FOR RESPONSE-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C8I,3,MEDICAL,3,CHARLIE,POINSON CONTROL REQUEST FOR RESPONSE-INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C8V,3,MEDICAL,3,CHARLIE,POINSON CONTROL REQUEST RESPONSE-VIOLENT/COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23C8W,3,MEDICAL,3,CHARLIE,POISON CONTROL REQUEST FOR RESPONSE - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D0,3,MEDICAL,4,DELTA,OVERRIDE,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D0A,3,MEDICAL,4,DELTA,OVERRIDE - ACCIDENTAL,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D0I,3,MEDICAL,3,CHARLIE,OVERRIDE - INTENTIONAL,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D0V,3,MEDICAL,4,DELTA,OVERRIDE - VIOLENT OR COMBATIVE,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D0W,3,MEDICAL,4,DELTA,OVERRIDE - WEAPONS,2016-09-12,2099-12-31,OVERDOSE/POISONING
23D1,3,MEDICAL,4,DELTA,UNCONSCIOUS,2010-01-01,2099-12-31,OVERDOSE/POISONING
23D1A,3,MEDICAL,4,DELTA,UNCONSCIOUS- ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D1I,3,MEDICAL,4,DELTA,UNCONSCIOUS- INTENTIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D1V,3,MEDICAL,4,DELTA,UNCONSCIOUS- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D1W,3,MEDICAL,4,DELTA,UNCONSCIOUS - WEAPONS,2016-09-09,2099-12-31,OVERDOSE/POISONING
23D2,3,MEDICAL,4,DELTA,CHANGING COLOR,2010-01-01,2099-12-31,OVERDOSE/POISONING
23D2A,3,MEDICAL,4,DELTA,CHANGING COLOR-ACCIDENTAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D2I,3,MEDICAL,4,DELTA,CHANGING COLOR- INTNETIONAL,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D2V,3,MEDICAL,4,DELTA,CHANGING COLOR- VIOLENT OR COMBATIVE,2012-03-30,2099-12-31,OVERDOSE/POISONING
23D2W,3,MEDICAL,4,DELTA,CHANGING COLOR - WEAPONS,2016-09-09,2099-12-31,OVERDOSE/POISONING
23O1,3,MEDICAL,1,ALPHA,POISONING (W/O PRIORITY SYMPTOMS),2012-04-17,2099-12-31,OVERDOSE/POISONING
23O1A,3,MEDICAL,1,ALPHA,POISONING (WITHOUT PRIORITY SYMPTOMS)-ACCIDENTIAL,2012-04-17,2099-12-31,OVERDOSE/POISONING
23O1I,3,MEDICAL,1,ALPHA,POISONING ( W\O PRIORITY SYMPTOMS) - INTENTIONAL,2012-04-17,2099-12-31,OVERDOSE/POISONING
23O1V,3,MEDICAL,1,ALPHA,POISONING (W\O PRIORITY SYMPTOMS) VIOLENT OR COMBA,2012-04-17,2099-12-31,OVERDOSE/POISONING
24A0,3,MEDICAL,1,ALPHA,OVERRIDE,2016-09-09,2099-12-31,OB/GYN
24A0M,3,MEDICAL,1,ALPHA,OVERRIDE - MULTIPLE BIRTH,2016-09-12,2099-12-31,OB/GYN
24A1,3,MEDICAL,1,ALPHA,1ST TRIMESTER HEMORRHAGE OR MISCARRIAGE,2010-01-01,2099-12-31,OB/GYN
24A1M,3,MEDICAL,1,ALPHA,1ST TRIMESTER HEMORRHAGE OR MISCARRIAGE - MULTIPLE,2016-09-09,2099-12-31,OB/GYN
24B0,3,MEDICAL,2,BRAVO,OVERRIDE,2016-09-09,2099-12-31,OB/GYN
24B0M,3,MEDICAL,2,BRAVO,OVERRIDE - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24B1,3,MEDICAL,2,BRAVO,LABOR (DELIVERY NOT IMMINENT >5 MONTHS),2010-01-01,2016-09-11,OB/GYN
24B1,3,MEDICAL,2,BRAVO,LABOR (DELIVER NOT IMMINENT >6 MONTHS\24 WEEKS),2016-09-12,2099-12-31,OB/GYN
24B1M,3,MEDICAL,2,BRAVO,"LABOR (DELIVERY NOT IMMINENT,>6 MTH) - MTPL BIRTHS",2016-09-09,2099-12-31,OB/GYN
24B2,3,MEDICAL,2,BRAVO,UNKNOWN STATUS\OTHER CODES NOT APPLICABLE.,2010-01-01,2099-12-31,OB/GYN
24B2M,3,MEDICAL,2,BRAVO,UNK STATUS\OTHER CODES N\A - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24C1,3,MEDICAL,3,CHARLIE,2ND TRIMESTER HEMORRHAGE OR MISCARRIAGE,2010-01-01,2016-09-11,OB/GYN
24C1,3,MEDICAL,3,CHARLIE,2ND TRIMESTER HEMORRHAGE OR MISCARRIAGE,2016-09-12,2099-12-31,OB/GYN
24C1M,3,MEDICAL,3,CHARLIE,2ND TRIMESTER HEMORRHAGE OR MISCARRIAGE - MULTIPLE,2016-09-09,2099-12-31,OB/GYN
24C2,3,MEDICAL,3,CHARLIE,1ST TRIMESTER SERIOUS HEMORRHAGE,2010-01-01,2099-12-31,OB/GYN
24C2M,3,MEDICAL,3,CHARLIE,1ST TRIMESTER SERIOUS HEMORRHAGE - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24C3,3,MEDICAL,3,CHARLIE,ABD PAIN\CRAMP (<6 MONTHS AND NO FETUS OR TISSUE),2010-01-01,2099-12-31,OB/GYN
24C3M,3,MEDICAL,3,CHARLIE,ABD PAIN\CRAMP (<6 MNTH AND NO FETUS\TISSUE) MULTI,2016-09-09,2099-12-31,OB/GYN
24C4,3,MEDICAL,3,CHARLIE,BABY BORN (NO COMPLICATIONS),2016-09-09,2099-12-31,OB/GYN
24C4M,3,MEDICAL,3,CHARLIE,BABY BORN (NO COMPLICATIONS) - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D0,3,MEDICAL,4,DELTA,OVERRIDE,2016-09-09,2099-12-31,OB/GYN
24D0M,3,MEDICAL,4,DELTA,OVERRIDE - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D1,3,MEDICAL,4,DELTA,BREECH OR CORD,2010-01-01,2099-12-31,OB/GYN
24D1M,3,MEDICAL,4,DELTA,BREECH OR CORD - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D2,3,MEDICAL,4,DELTA,HEAD VISABLE/OUT,2010-01-01,2099-12-31,OB/GYN
24D2M,3,MEDICAL,4,DELTA,HEAD VISIBLE/OUT - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D3,3,MEDICAL,4,DELTA,IMMINENT DELIVERY (> 5 MONTHS),2010-01-01,2016-09-11,OB/GYN
24D3,3,MEDICAL,4,DELTA,IMMINENT DELIVERY(>= 6 MONTHS/24 WEEKS),2016-09-12,2099-12-31,OB/GYN
24D3M,3,MEDICAL,4,DELTA,IMMINENT DELIVERY (> 6 MONTHS) - MULTIPLE BIRTHS,2016-09-09,2099-12-31,OB/GYN
24D4,3,MEDICAL,4,DELTA,3RD TRIMESTER HEMORRHAGE,2010-01-01,2099-12-31,OB/GYN
24D4M,3,MEDICAL,4,DELTA,3RD TRIMESTER HEMORRHAGE - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D5,3,MEDICAL,4,DELTA,HIGH RISK COMPLICATIONS,2010-01-01,2099-12-31,OB/GYN
24D5M,3,MEDICAL,4,DELTA,HIGH RISK COMPLICATIONS - MULTIPLE BIRTH,2016-09-09,2099-12-31,OB/GYN
24D6,3,MEDICAL,4,DELTA,BABY BORN (COMPLICATIONS WITH BABY),2010-01-01,2099-12-31,OB/GYN
24D6M,3,MEDICAL,4,DELTA,BABY BORN (COMPLICATIONS WITH BABY) - MULTIPLE BIR,2016-09-09,2099-12-31,OB/GYN
24D7,3,MEDICAL,4,DELTA,BABY BORN (COMPLICATIONS WITH MOTHER),2010-01-01,2099-12-31,OB/GYN
24D7M,3,MEDICAL,4,DELTA,BABY BORN (COMPLICATIONS WITH MOTHER) - MULTIPLE B,2016-09-09,2099-12-31,OB/GYN
24O1,3,MEDICAL,1,ALPHA,WATERS BROKEN(NO CONTRATIONS OR PRESENTING PARTS),2012-04-17,2099-12-31,OB/GYN
24O1M,3,MEDICAL,1,ALPHA,WATERS BROKEN NO CONTRACTIONS/PRESENTING PARTS MB,2016-09-12,2099-12-31,OB/GYN
25A1,3,MEDICAL,1,ALPHA,NON-SUICIDAL AND ALERT,2012-03-30,2013-05-05,PSYCHIATRIC
25A1,3,MEDICAL,1,ALPHA,NON-SUICIDAL AND ALERT,2013-05-06,2099-12-31,PSYCHIATRIC
25A1B,3,MEDICAL,1,ALPHA,NON-SUICIDAL AND ALERT- BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25A1V,3,MEDICAL,1,ALPHA,NON-SUICIDAL AND ALERT- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25A1W,3,MEDICAL,1,ALPHA,NON-SUICIDAL AND ALERT- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25A2,3,MEDICAL,1,ALPHA,SUICIDAL (NOT THREATENING) AND ALERT,2012-03-30,2013-05-05,PSYCHIATRIC
25A2,3,MEDICAL,1,ALPHA,SUICIDAL (NOT THREATENING) AND ALERT,2013-05-06,2099-12-31,PSYCHIATRIC
25A2B,3,MEDICAL,1,ALPHA,SUICIDAL (NOT THREAT.) AND ALERT-BOTH VIOLENT/WPNS,2012-03-30,2099-12-31,PSYCHIATRIC
25A2V,3,MEDICAL,1,ALPHA,SUICIDAL (NOT THREATENING) AND ALERT- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25A2W,3,MEDICAL,1,ALPHA,SUICIDAL (NOT THREATENING) AND ALERT- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B1,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE,2010-01-01,2099-12-31,PSYCHIATRIC
25B1B,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE- BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B1V,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25B1W,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE- WEAPON,2012-03-30,2099-12-31,PSYCHIATRIC
25B2,3,MEDICAL,2,BRAVO,NON-SERIOUS OR MINOR HEMHORRAGE,2010-01-01,2099-12-31,PSYCHIATRIC
25B2B,3,MEDICAL,2,BRAVO,NON-SERIOUS/MINOR HEMORRHAGE-BOTH VIOLENT AND WPN,2012-03-30,2099-12-31,PSYCHIATRIC
25B2V,3,MEDICAL,2,BRAVO,NON-SERIOUS/MINOR HEMORRHAGE- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25B2W,3,MEDICAL,2,BRAVO,NON-SERIOUS/MINOR HEMORRHAGE- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B3,3,MEDICAL,2,BRAVO,THREATENING SUICIDE,2012-03-30,2099-12-31,PSYCHIATRIC
25B3B,3,MEDICAL,2,BRAVO,THREATENING SUICIDE- BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B3V,3,MEDICAL,2,BRAVO,THREATENING SUICIDE- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25B3W,3,MEDICAL,2,BRAVO,THREATENING SUICIDE- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B4,3,MEDICAL,2,BRAVO,JUMPER (THREATENING),2010-01-01,2099-12-31,PSYCHIATRIC
25B4B,3,MEDICAL,2,BRAVO,JUMPER (THREATENING)-BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B4V,3,MEDICAL,2,BRAVO,JUMPER (THREATENING)- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25B4W,3,MEDICAL,2,BRAVO,JUMPER (THREATENING)- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25B5,3,MEDICAL,2,BRAVO,"NEAR HANGING, STRANG., SUFFI, (ALRT W\O DIFF BREAT",2010-01-01,2099-12-31,PSYCHIATRIC
25B5B,3,MEDICAL,2,BRAVO,NEAR HANGING/STRANGL./SUFFC- BOTH VIOLENT/WEAPONS,2012-03-30,2016-09-11,PSYCHIATRIC
25B5B,3,MEDICAL,2,BRAVO,"NR HANG, STRANG, SUFF, (ALERT W\O DIFF BREATH) VIO",2016-09-12,2099-12-31,PSYCHIATRIC
25B5V,3,MEDICAL,2,BRAVO,NEAR HANGING/STRANGL./SUFFOCATION(ALERT)-VIOLENT,2012-03-30,2016-09-11,PSYCHIATRIC
25B5V,3,MEDICAL,2,BRAVO,"NR HANG, STRANG, SUFF, (ALERT (W\O DYSP)-VIOLENT",2016-09-12,2099-12-31,PSYCHIATRIC
25B5W,3,MEDICAL,2,BRAVO,NEAR HANGING/STRANGL./SUFFOCATION(ALERT)-WEAPONS,2012-03-30,2016-09-11,PSYCHIATRIC
25B5W,3,MEDICAL,2,BRAVO,"NR HANG, STRANG, SUFF, (ALERT W\O DIFF BREATH)WEAP",2016-09-12,2099-12-31,PSYCHIATRIC
25B6,3,MEDICAL,2,BRAVO,UNKNOWN STATUS\OTHER CODES NOT APPLICABLE,2010-01-01,2099-12-31,PSYCHIATRIC
25B6B,3,MEDICAL,2,BRAVO,UNKNOWN STAT./OTHER CODES NOT APPLY-BOTH VLNT/WPNS,2012-03-30,2099-12-31,PSYCHIATRIC
25B6V,3,MEDICAL,2,BRAVO,UNKNOWN STATUS/OTHER CODES NOT APPLY-VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25B6W,3,MEDICAL,2,BRAVO,UNKNOWN STATUS/OTHER CODES NOT APPLY-WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25D0,3,MEDICAL,4,DELTA,OVERRIDE,2016-09-09,2099-12-31,PSYCHIATRIC
25D0B,3,MEDICAL,4,DELTA,OVERRIDE - BOTH VIOLENT AND WEAPONS,2016-09-09,2099-12-31,PSYCHIATRIC
25D0V,3,MEDICAL,4,DELTA,OVERRIDE - VIOLENT,2016-09-09,2099-12-31,PSYCHIATRIC
25D0W,3,MEDICAL,4,DELTA,OVERRIDE - WEAPONS,2016-09-09,2099-12-31,PSYCHIATRIC
25D1,3,MEDICAL,4,DELTA,NOT ALERT,2010-01-01,2099-12-31,PSYCHIATRIC
25D1B,3,MEDICAL,4,DELTA,NOT ALERT- BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25D1V,3,MEDICAL,4,DELTA,NOT ALERT- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25D1W,3,MEDICAL,4,DELTA,NOT ALERT- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25D2,3,MEDICAL,4,DELTA,DANGEROUS HEMORRHAGE,2010-01-01,2099-12-31,PSYCHIATRIC
25D2B,3,MEDICAL,4,DELTA,DANGEROUS HEMORRHAGE- BOTH VIOLENT AND WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25D2V,3,MEDICAL,4,DELTA,DANGEROUS HEMORRHAGE- VIOLENT,2012-03-30,2099-12-31,PSYCHIATRIC
25D2W,3,MEDICAL,4,DELTA,DANGEROUS HEMORRHAGE- WEAPONS,2012-03-30,2099-12-31,PSYCHIATRIC
25D3,3,MEDICAL,4,DELTA,"NR HANG, STRANG, SUFF (ALERT WITH DIFFI BREATHING)",2016-09-09,2099-12-31,PSYCHIATRIC
25D3B,3,MEDICAL,4,DELTA,NEAR HANGING (ALERT W DIFF BREATHING) VIOLENT & WE,2016-09-09,2099-12-31,PSYCHIATRIC
25D3V,3,MEDICAL,4,DELTA,NEAR HANGING (ALERT WITH DIFFIC BREATHING) VIOLENT,2016-09-09,2099-12-31,PSYCHIATRIC
25D3W,3,MEDICAL,4,DELTA,NEAR HANGING (ALERT WITH DIFF BREATHING) - WEAPONS,2016-09-09,2099-12-31,PSYCHIATRIC
26A0,3,MEDICAL,1,ALPHA,OVERRIDE,2016-09-09,2099-12-31,SICK PERSON
26A1,3,MEDICAL,1,ALPHA,NO PRIORITY SYMPTOMS (COMP COND. 2-11 NOT IDENTIF),2010-01-01,2099-12-31,SICK PERSON
26A10,3,MEDICAL,1,ALPHA,UNWELL/ILL,2010-01-01,2099-12-31,SICK PERSON
26A11,3,MEDICAL,1,ALPHA,VOMITING,2010-01-01,2099-12-31,SICK PERSON
26A12,3,MEDICAL,1,ALPHA,BOILS,2010-01-01,2016-09-08,SICK PERSON
26A12,3,MEDICAL,1,ALPHA,POSSIBLE MENINGITIS,2016-09-09,2099-12-31,SICK PERSON
26A13,3,MEDICAL,1,ALPHA,BUMPS (NON-TRAUMATIC),2010-01-01,2099-12-31,SICK PERSON
26A14,3,MEDICAL,1,ALPHA,CAN'T SLEEP,2010-01-01,2099-12-31,SICK PERSON
26A15,3,MEDICAL,1,ALPHA,CAN'T URINATE (WITHOUT ABDOMINAL PAIN),2010-01-01,2099-12-31,SICK PERSON
26A16,3,MEDICAL,1,ALPHA,CATHETER (IN/OUT WITHOUT HEMORRHAGING),2010-01-01,2099-12-31,SICK PERSON
26A17,3,MEDICAL,1,ALPHA,CONSTIPATION,2010-01-01,2099-12-31,SICK PERSON
26A18,3,MEDICAL,1,ALPHA,CRAMPS/SPASMS/JOINT PAINS (IN EXTREMITIES),2010-01-01,2099-12-31,SICK PERSON
26A19,3,MEDICAL,1,ALPHA,CUT-OFF RING REQUEST,2010-01-01,2099-12-31,SICK PERSON
26A2,3,MEDICAL,1,ALPHA,BLOOD PRESSURE ABNORMAL (ASSYMPTOMATIC),2010-01-01,2099-12-31,SICK PERSON
26A20,3,MEDICAL,1,ALPHA,DEAFNESS,2010-01-01,2099-12-31,SICK PERSON
26A21,3,MEDICAL,1,ALPHA,DEFECATION/DIARRHEA,2010-01-01,2099-12-31,SICK PERSON
26A22,3,MEDICAL,1,ALPHA,EARACHE,2010-01-01,2099-12-31,SICK PERSON
26A23,3,MEDICAL,1,ALPHA,ENEMA,2010-01-01,2099-12-31,SICK PERSON
26A24,3,MEDICAL,1,ALPHA,GOUT,2010-01-01,2099-12-31,SICK PERSON
26A25,3,MEDICAL,1,ALPHA,HEMORRHOIDS/PILES,2010-01-01,2099-12-31,SICK PERSON
26A26,3,MEDICAL,1,ALPHA,HEPATITIS,2010-01-01,2099-12-31,SICK PERSON
26A27,3,MEDICAL,1,ALPHA,HICCUPS,2010-01-01,2099-12-31,SICK PERSON
26A28,3,MEDICAL,1,ALPHA,ITCHING,2010-01-01,2099-12-31,SICK PERSON
26A29,3,MEDICAL,1,ALPHA,NERVOUS,2010-01-01,2099-12-31,SICK PERSON
26A3,3,MEDICAL,1,ALPHA,DIZZINESS/VERTIGO,2010-01-01,2099-12-31,SICK PERSON
26A30,3,MEDICAL,1,ALPHA,"OBJECT STUCK (NOSE, EAR, VAGINA, RECTUM, PENIS)",2010-01-01,2099-12-31,SICK PERSON
26A31,3,MEDICAL,1,ALPHA,OBJECT SWALLOWED,2010-01-01,2099-12-31,SICK PERSON
26A32,3,MEDICAL,1,ALPHA,PAINFUL URINATION,2010-01-01,2099-12-31,SICK PERSON
